conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_text
1856338660360069131,Tue Nov 12 14:10:00 +0000 2024,4,Somasi ini terkait dengan pernyataan Budi Arie soal tersangka mafia judi online Kementerian Komunikasi dan Digital (Komdigi) berinisial T merupakan Ketua Bidang Konten Sosial Media Tim Pemenangan Pramono Anung-Rano. https://t.co/4JcULCQ35h,1856338660360069131,,,in,Jakarta - Indonesia,2,0,1,https://x.com/mediaindonesia/status/1856338660360069131,68930552,mediaindonesia,somasi kait nyata budi arie sangka mafia judi online menteri komunikasi digital komdigi inisial t ketua bidang konten sosial media tim menang pramono anungrano
1858692262320062597,Tue Nov 19 02:02:22 +0000 2024,25,Air bersih masih menjadi masalah yang sering dihadapi berbagai kota dan daerah di Indonesia tak terkecuali Jakarta. Karenanya Pramono Anung akan menyelesaikan masalah ini hingga 2030 . Bukan tanpa alasan saat ini pengerjaannya sudah 44% oleh pemprov Jakarta. #JakartaMenyala https://t.co/kOBKA5t3zM,1858692262320062597,https://pbs.twimg.com/media/GctmwLua0AA83He.jpg,,in,Jamaica,0,1,16,https://x.com/ex_AnakLolina/status/1858692262320062597,1547134387694993409,ex_AnakLolina,air bersih hadap kota daerah indonesia kecuali jakarta pramono anung selesai alas kerja pemprov jakarta jakartamenyala
1854535857501540736,Thu Nov 07 14:46:18 +0000 2024,24,Calon Gubernur DKI Jakarta periode 2024-2029 Pramono Anung membeberkan rencananya mengatasi gelombang pemutusan hubungan kerja (PHK) dan pengangguran di Jakarta. #JakartaMenyala #PrakarUntukJakarta https://t.co/xcCBGHuGRt,1854535857501540736,https://pbs.twimg.com/ext_tw_video_thumb/1854535720020611072/pu/img/I7AuXnSiwEG7yQLR.jpg,,in,,0,1,12,https://x.com/B3doel___/status/1854535857501540736,1351138416088510467,B3doel___,calon gubernur dki jakarta periode pramono anung beber rencana atas gelombang putus hubung kerja phk anggur jakarta jakartamenyala prakaruntukjakarta
1867799959296520435,Sat Dec 14 05:13:06 +0000 2024,119,Cagub Jakarta terpilih Pak Pramono Anung sambangi korban kebakaran Kemayoran di tenda pengungsi. Kehadiran Pak Pram menjadi trauma healing dan hiburan buat anak² dan seluruh korban korban. Pak Pram berjanji usai dilantik beliau langsung akan membereskan masalah yang timbul https://t.co/sY08RZ12Le,1867799959296520435,https://pbs.twimg.com/ext_tw_video_thumb/1867799895677317120/pu/img/kATgLrRAe_3az2aF.jpg,,in,,0,5,19,https://x.com/03__nakula/status/1867799959296520435,1101696077147729920,03__nakula,cagub jakarta pilih pramono anung sambang korban bakar mayor tenda ungsi hadir pram trauma healing hibur anak korban korban pram janji lantik beliau langsung beres timbul
1846090036531679652,Tue Oct 15 07:25:38 +0000 2024,106,Begini Cara Pramono Anung Mengatasi Kesenjangan Kaya dan Miskin jika Menang di Pilgub Jakarta #JakartaMenyala https://t.co/WZFOhP71ya,1846090036531679652,https://pbs.twimg.com/amplify_video_thumb/1846089845191639040/img/1g02D_KIcIHbPTwH.jpg,,in,Indonesia ,1,3,29,https://x.com/_Rizmaya__/status/1846090036531679652,382522068,_Rizmaya__,pramono anung atas senjang kaya miskin menang pilgub jakarta jakartamenyala
1859929846769729779,Fri Nov 22 12:00:05 +0000 2024,468,Yang dukung Rido silakan yang dukung Darma Kun Monggo tapi yang gercos yuk berfikir ulang ini soal Jakarta 5 tahun ke depan loh Pasangan @pramonoanung - Rano Karno insya Allah yang dilantik #JakartaMenyala https://t.co/Bikuz5t3dE,1859929846769729779,https://pbs.twimg.com/ext_tw_video_thumb/1859929777190428672/pu/img/UR5s90vdVEWIyZS7.jpg,,in,Jakarta Capital Region,3,20,105,https://x.com/Mdy_Asmara1701/status/1859929846769729779,1334853481019056128,Mdy_Asmara1701,dukung rido sila dukung darma kun monggo gercos yuk berfikir ulang jakarta loh pasang pramonoanung rano karno insya allah lantik jakartamenyala
1846760994783289576,Thu Oct 17 03:51:46 +0000 2024,407,Relawan Abah for Si Doel mendeklarasikan dukungan kepada pasangan nomor urut 3 Pramono Anung-Rano Karno di Pilkada Jakarta Deklarasi dihadiri langsung oleh Rano. #JakartaMenyala #PrakarUntukJakarta https://t.co/MgxkSI26bp,1846760994783289576,https://pbs.twimg.com/ext_tw_video_thumb/1846760926273515520/pu/img/qe0K39OYMeogv2DS.jpg,,in,lokalisasi kelas teri,1,42,64,https://x.com/triwul82/status/1846760994783289576,2695463725,triwul82,rawan abah for si doel deklarasi dukung pasang nomor urut pramono anungrano karno pilkada jakarta deklarasi hadir langsung rano jakartamenyala prakaruntukjakarta
1843700154542727255,Tue Oct 08 17:09:05 +0000 2024,54,Harap maklum Kang Emil bukan warga Jakarta jadi ga tahu bagaimana situasi sungai Jakarta.. Makanya sudah paling benar Jakarta diurus sama orang Jakarta Pramono Anung dan Rano Karno Si Doel.. No 3 Menyala https://t.co/7wYmxQMuTE,1843700154542727255,https://pbs.twimg.com/ext_tw_video_thumb/1843699970500898816/pu/img/TTjtfktCCeCkt95D.jpg,,in,Indonesia,1,2,4,https://x.com/NalarPolitik_/status/1843700154542727255,214159664,NalarPolitik_,harap maklum kang emil warga jakarta ga situasi sungai jakarta jakarta urus orang jakarta pramono anung rano karno si doel no nyala
1865668747241164987,Sun Dec 08 08:04:26 +0000 2024,56,Pramono Anung-Rano Karno full senyum! Paslon nomer urut 3 tersebut raih 50 07% suara di KPU DKI. Syarat Pilkada Jakarta satu putaran terpenuhi. https://t.co/wgbsMkaY46 #detikPilkada,1865668747241164987,,,in,,1,5,12,https://x.com/detikcom/status/1865668747241164987,69183155,detikcom,pramono anungrano karno full senyum paslon nomer urut raih suara kpu dki syarat pilkada jakarta putar penuh detikpilkada
1869953742868754946,Fri Dec 20 03:51:29 +0000 2024,203,Gubernur terpilih Jakarta Pramono Anung secara mengejutkan mengatakan akan memimpin Jakarta selama 1 periode saja. Ada apa di balik keputusan ini? Tonton selengkapnya dalam program #dRooftalk di sini &gt;&gt; https://t.co/a0423O2SE5 #detikcom #GubernurJakarta #PramonoAnung https://t.co/Om7zFBKkNW,1869953742868754946,https://pbs.twimg.com/ext_tw_video_thumb/1869953608525197313/pu/img/T-_mwVizhz1xU7Ow.jpg,,in,,11,58,42,https://x.com/detikcom/status/1869953742868754946,69183155,detikcom,gubernur pilih jakarta pramono anung kejut pimpin jakarta periode putus tonton lengkap program drooftalk gtgt detikcom gubernurjakarta pramonoanung
1865690178569875596,Sun Dec 08 09:29:36 +0000 2024,5,KPU DKI Jakarta mengesahkan kemenangan Pramono Anung-Rano Karno dalam Pilkada Jakarta 2024. Keduanya meraih 2.183.239 suara atau unggul di seluruh kota/kabupaten. #Metro #AdadiKompas https://t.co/RBSIzkg2TO,1865690178569875596,,,in,"Palmerah, Jakarta",0,0,0,https://x.com/hariankompas/status/1865690178569875596,255866913,hariankompas,kpu dki jakarta kesah menang pramono anungrano karno pilkada jakarta raih suara unggul kotakabupaten metro adadikompas
1868168649472979327,Sun Dec 15 05:38:09 +0000 2024,3,Calon Gubernur (Cagub) Jakarta Pramono Anung mengatakan akan mengakomodasi program dari pasangan calon (paslon) lain saat berkompetisi di Pemilihan Gubernur (Pilgub) Jakarat. Pada prinsipnya kata dia program yang dimiliki oleh kandidat lain serupa program yang ia rencanakan https://t.co/55dck17y39,1868168649472979327,https://pbs.twimg.com/ext_tw_video_thumb/1868166646650834944/pu/img/rPt-RH5DT32WgzAM.jpg,,in,,0,0,1,https://x.com/Metro_TV/status/1868168649472979327,57261519,Metro_TV,calon gubernur cagub jakarta pramono anung akomodasi program pasang calon paslon kompetisi pilih gubernur pilgub jakarat prinsip program milik kandidat program rencana
1846487705192104043,Wed Oct 16 09:45:49 +0000 2024,23,Forkabi Deklarasi Dukung Pramono Anung-Rano Karno Forum Komunikasi Anak Betawi atau Forkabi mendeklarasikan dukungannya ke pasangan nomor urut 3 Pramono Anung-Rano Karno untuk melaju di Pilkada Jakarta 2024. Dukungan dari Forkabi disebut sebagai upaya memajukan budaya Betawi https://t.co/EP0AHa4crO,1846487705192104043,https://pbs.twimg.com/media/GaAKxzQbMAAl9AR.jpg,,in,,2,2,19,https://x.com/B3doel___/status/1846487705192104043,1351138416088510467,B3doel___,forkabi deklarasi dukung pramono anungrano karno forum komunikasi anak betawi forkabi deklarasi dukung pasang nomor urut pramono anungrano karno laju pilkada jakarta dukung forkabi upaya maju budaya betawi
1862471872618930659,Fri Nov 29 12:21:12 +0000 2024,0,Pilkada harus jujur dan adil! Pramono Anung &amp; Bang Doel udah didukung penuh masyarakat Jakarta jangan biarin ada yang manipulasi. Lawan manipulasi KPUD Bawaslu Jangan Main-main #SatuinPutaran https://t.co/15qGhLM1U6,1862471872618930659,https://pbs.twimg.com/media/GdjUS52WgAAxQZ2.jpg,,in,Indonesia,0,0,0,https://x.com/CanDra332729/status/1862471872618930659,1832361809292234752,CanDra332729,pilkada jujur adil pramono anung amp bang doel udah dukung penuh masyarakat jakarta biarin manipulasi lawan manipulasi kpud bawaslu mainmain satuinputaran
1852989243314057668,Sun Nov 03 08:20:37 +0000 2024,597,Di tanggal tiga ini saya mau menyampaikan terima kasih kepada semua relawan dan masyarakat Jakarta atas dukungannya selama hampir tiga bulan.. Tidak terasa tiga minggu lagi kita akan memasuki masa tenang. Mas Pram dan Bang Doel akan terus berikhtiar dan berdoa sampai titik https://t.co/1QoaYKsPKO,1852989243314057668,https://pbs.twimg.com/media/Gbcj46_bQAA_uOf.jpg,,in,Jakarta,10,34,131,https://x.com/pramonoanung/status/1852989243314057668,151313825,pramonoanung,tanggal terima kasih rawan masyarakat jakarta dukung minggu pasuk tenang mas pram bang doel ikhtiar doa titik
1855928894630834394,Mon Nov 11 11:01:44 +0000 2024,10,Rasakno Budi Arie kepeleset juga . . . . . Tim Pemenangan Pramono Anung - Rano Karno Akan Laporkan Budi Arie Atas Dugaan Penyebaran Berita Bohong https://t.co/pZzMZudYLZ https://t.co/pT9OHmNZ66,1855928894630834394,https://pbs.twimg.com/media/GcGVfWkakAAEAGl.jpg,,in,Indonesia,0,0,1,https://x.com/PakarINTELek/status/1855928894630834394,194582998,PakarINTELek,rasakno budi arie peleset tim menang pramono anung rano karno lapor budi arie duga sebar berita bohong
1798596452664713269,Thu Jun 06 06:03:05 +0000 2024,0,Pramono Anung Wakili Megawati Ziarah ke Makam Bung Karno. Pramono Anung berziarah ke Makam Bung Karno Kota Blitar Kamis (6/6/2024). Didampingi Wakil Wali Kota Surabaya Armuji Pramono Anung https://t.co/3PShCiglMq #PolitikPemerintahan #Blitar #Jatim via @beritajatimcom,1798596452664713269,,,in,Surabaya,0,0,0,https://x.com/beritajatimcom/status/1798596452664713269,21287066,beritajatimcom,pramono anung wakil megawati ziarah makam karno pramono anung ziarah makam karno kota blitar kamis damping wakil wali kota surabaya armuji pramono anung politikpemerintahan blitar jatim via beritajatimcom
1833094139531153589,Mon Sep 09 10:44:34 +0000 2024,2,Pramono Anung-Rano Karno Usung 11 Program Prioritas Salah Satunya Persoalan Air https://t.co/ChoJy0uYa1 https://t.co/cvEHnNE0BJ,1833094139531153589,https://pbs.twimg.com/media/GXB1aAoaQAA8rS9.jpg,,in,Jakarta,0,2,0,https://x.com/kompascom/status/1833094139531153589,23343960,kompascom,pramono anungrano karno usung program prioritas salah satu air
1835216983597760783,Sun Sep 15 07:20:00 +0000 2024,2,Begini isi dokumen visi dan misi dari ketiga bakal paslon Ridwan Kamil (RK)-Suswono Pramono Anung-Rano Karno dan Dharma Pongrekun-Kun Wardana. https://t.co/TuLWR8iIDR,1835216983597760783,,,in,,0,1,0,https://x.com/detikcom/status/1835216983597760783,69183155,detikcom,isi dokumen visi misi tiga paslon ridwan kamil rksuswono pramono anungrano karno dharma pongrekunkun wardana
1862905483038015915,Sat Nov 30 17:04:12 +0000 2024,0,bukti bahwa Pramono Anung tak ada kebaharuan adalah ia selalu ikut kata Ahok https://t.co/oB6DKzgBn9,1862905483038015915,https://pbs.twimg.com/media/GdpeqHLW4AADkgv.jpg,,in,"Mapanget, Indonesia",0,0,0,https://x.com/haikal_qarl/status/1862905483038015915,843519992,haikal_qarl,bukti pramono anung baharu ahok
1851587603956670705,Wed Oct 30 11:31:00 +0000 2024,21,Cagub Daerah Khusus Jakarta Pramono Anung enggan mengomentari kasus yg menimpa Suswono Cawagubnya Ridwan Kamil mengenai polemik janda kaya. Pramono Anung tetap berpegang teguh dgn prinsipnya yaitu politik riang gembira #JakartaMenyala #PrakarUntukJakarta https://t.co/bS5LuaQX9c,1851587603956670705,https://pbs.twimg.com/ext_tw_video_thumb/1851587576454610944/pu/img/tOM3TrWu43EZEIiJ.jpg,,in,Jakarta Raya,1,3,14,https://x.com/FirzaHusain/status/1851587603956670705,849562015882465280,FirzaHusain,cagub daerah khusus jakarta pramono anung enggan komentar yg timpa suswono cawagubnya ridwan kamil polemik janda kaya pramono anung pegang teguh dgn prinsip politik riang gembira jakartamenyala prakaruntukjakarta
1843627176962502888,Tue Oct 08 12:19:06 +0000 2024,55,Pramono Anung Bakal Perbaiki Data Penerima KJP Calon Gubernur Daerah Khusus Jakarta @pramonoanung merespon permasalahan pendataan KJS KJP dan Kartu Lansia. Untuk itu komitmen Pramono akan segera memperbaikinya jika terpilih sebagai Gubernur Daerah Khusus Jakarta. https://t.co/zj0OqfptUg,1843627176962502888,https://pbs.twimg.com/ext_tw_video_thumb/1843627034091884544/pu/img/3GsMNZBCweeKCF5Y.jpg,,in,,2,3,24,https://x.com/DS_yantie/status/1843627176962502888,1374686160748830724,DS_yantie,pramono anung baik data terima kjp calon gubernur daerah khusus jakarta pramonoanung merespon masalah data kjs kjp kartu lansia komitmen pramono baik pilih gubernur daerah khusus jakarta
1836687926056366195,Thu Sep 19 08:45:00 +0000 2024,7,#Foto Bakal cagub-cawagub Pramono Anung-Rano Karno bertemu Basuki Tjahaja Purnama (Ahok). Mereka bertemu di Simpang Semanggi. &gt;&gt; https://t.co/z2tr58wwyl Foto: Andhika Prasetia/detikcom https://t.co/DvXYOi8sW1,1836687926056366195,https://pbs.twimg.com/media/GX03eV_akAEKggZ.jpg,,in,,0,3,2,https://x.com/detikcom/status/1836687926056366195,69183155,detikcom,foto cagubcawagub pramono anungrano karno temu basuki tjahaja purnama ahok temu simpang semanggi gtgt foto andhika prasetiadetikcom
1863787744256020990,Tue Dec 03 03:30:00 +0000 2024,1,Tim Pemenangan pasangan calon gubernur dan wakil gubernur Jakarta nomor urut 3 Pramono Anung-Rano Karno berharap TNI-Polri tetap menjaga netralitasnya hingga tahapan akhir penetapan Pramono-Rano sebagai gubernur dan wakil gubernur terpilih. https://t.co/DJdhlPNGEh,1863787744256020990,,,in,Jakarta - Indonesia,0,0,0,https://x.com/mediaindonesia/status/1863787744256020990,68930552,mediaindonesia,tim menang pasang calon gubernur wakil gubernur jakarta nomor urut pramono anungrano karno harap tnipolri jaga netralitas tahap tetap pramonorano gubernur wakil gubernur pilih
1835265317745967383,Sun Sep 15 10:32:03 +0000 2024,17,Bacagub Jakarta Pramono Anung yang juga kader PDI-P mengaku sudah dapat undangan dari tokoh partai lain di Tanjung Priok Jakut. Siapakah itu? #detikcom https://t.co/HdBagMioXV,1835265317745967383,https://pbs.twimg.com/ext_tw_video_thumb/1835265282169864192/pu/img/G63iNUUGDkHZhTPT.jpg,,in,,0,2,0,https://x.com/detikcom/status/1835265317745967383,69183155,detikcom,bacagub jakarta pramono anung kader pdip aku undang tokoh partai tanjung priok jakut detikcom
1850638387000279144,Sun Oct 27 20:39:09 +0000 2024,1,Pramono Anung Apresiasi Pelaksanaan Debat Kedua Pilkada Jakarta: Berjalan dengan Baik https://t.co/zNvSo4MMqG,1850638387000279144,,,in,,0,1,0,https://x.com/VIVAcoid/status/1850638387000279144,41730943,VIVAcoid,pramono anung apresiasi laksana debat pilkada jakarta jalan
1858444309110075882,Mon Nov 18 09:37:06 +0000 2024,13,Semua umat Islam tersakiti akibat ulah Suswono wakil Ridwan Kamil si tukang gusur brutal maka Pemuda Muhamadiyah desak proses hukum Suswono. Udah paling tepat pilih Pramono Anung yg minim konflik #RidoPenistaNabi #01TukangGusur https://t.co/cECSPnvWTa,1858444309110075882,https://pbs.twimg.com/ext_tw_video_thumb/1858444185080381440/pu/img/R7Ks8OA5y_nQ5iuJ.jpg,,in,Jakarta Raya,1,3,11,https://x.com/FirzaHusain/status/1858444309110075882,849562015882465280,FirzaHusain,umat islam sakit akibat ulah suswono wakil ridwan kamil si tukang gusur brutal pemuda muhamadiyah desak proses hukum suswono udah pilih pramono anung yg minim konflik ridopenistanabi tukanggusur
1842052737846149580,Fri Oct 04 04:02:51 +0000 2024,33,Foto Saat Cagub 'Mas Pramono Anung' dan Cawagub 'Bang Rano Karno' bersilaturahmi ke kediaman Ketum Forum Betawi Rempug KH Lutfi Hakim di Ujung Menteng Kec. Cakung Jakarta Timur. Silaturahmi membawa berkah #JakartaMenyala #PrakarUntukJakarta https://t.co/w6xxjq8lYD,1842052737846149580,https://pbs.twimg.com/media/GZBJMTGakAAfiXh.jpg,,in,DIHATIMU,1,3,21,https://x.com/Cintada16/status/1842052737846149580,1279643013455605760,Cintada16,foto cagub mas pramono anung cawagub bang rano karno silaturahmi diam tum forum betawi rempug kh lutfi hakim ujung menteng kec cakung jakarta timur silaturahmi bawa berkah jakartamenyala prakaruntukjakarta
1851996359253225871,Thu Oct 31 14:35:15 +0000 2024,0,Pramono Anung soal Dukungan dari Politisi KIM Plus: Saya Calon Gubernur Semua Kelompok dan Partai https://t.co/Ex00ovWVtF,1851996359253225871,,,in,Indonesia,0,0,0,https://x.com/KompasTV/status/1851996359253225871,71436318,KompasTV,pramono anung dukung politis kim plus calon gubernur kelompok partai
1800830802894410064,Wed Jun 12 10:01:37 +0000 2024,0,Tambahan anggaran juga diajukan oleh Sekretaris Kabinet (Seskab) Pramono Anung dalam rapat kerja dengan Komisi II DPR RI pada Selasa (11/6/2024). Menurut Pramono usulan penambahan anggaran ini mempertimbangkan adanya perpindahan Aparatur Sipil Negara (ASN) ke IKN.,1800830810813252008,,kompascom,in,Jakarta,0,1,0,https://x.com/kompascom/status/1800830810813252008,23343960,kompascom,tambah anggar aju sekretaris kabinet seskab pramono anung rapat kerja komisi ii dpr ri selasa pramono usul tambah anggar timbang pindah aparatur sipil negara asn ikn
1854188339085344886,Wed Nov 06 15:45:23 +0000 2024,10,Pramono Anung menghadiri acara silaturahmi dan deklarasi dari Gerakan Kolaborasi Jakarta (GKJ) di Taman Perdapa Tebet Barat Jakarta Selatan Rabu (6/11). https://t.co/oB8wwxWzDi,1854188339085344886,https://pbs.twimg.com/media/Gbtmc_oboAA3GxC.jpg,,in,"Jakarta, Medan ",1,1,2,https://x.com/PaltiWest2024/status/1854188339085344886,1826886526657318912,PaltiWest2024,pramono anung hadir acara silaturahmi deklarasi gera kolaborasi jakarta gkj taman dapa tebet barat jakarta selatan rabu
1853636396193566852,Tue Nov 05 03:12:10 +0000 2024,60,Survei Litbang Kompas Bikin Syok Ridwan Kamil Pramono Anung Menyalip Ini Penjelasan Rano Karno Lebih syok lagi setelah keluar pernyataan Suswono yg menyamakan Nabi Muhammad Saw dgn pemuda nganggur &amp; melecehkan janda (perempuan) https://t.co/Yvzp3Fcz2M,1853636396193566852,,,in,Jakarta,0,9,7,https://x.com/GunRomli/status/1853636396193566852,45602536,GunRomli,survei litbang kompas bikin syok ridwan kamil pramono anung salip jelas rano karno syok nyata suswono yg sama nabi muhammad saw dgn pemuda nganggur amp leceh janda perempuan
1830597098578087947,Mon Sep 02 13:22:13 +0000 2024,232,Pilih Bang Doel anak Betawi asli. Pak Pram salah satu tokoh politik dan pejabat yang sudah malang melintang berpengalaman dan bersih dari korupsi. ️ tik tok @inilahcom https://t.co/Sc1QX0442X,1830597098578087947,https://pbs.twimg.com/ext_tw_video_thumb/1830597045067128832/pu/img/0u4Ts5eBrWPwDy6X.jpg,,in,,3,10,53,https://x.com/03__nakula/status/1830597098578087947,1101696077147729920,03__nakula,pilih bang doel anak betawi asli pram salah tokoh politik jabat malang lintang alam bersih korupsi tik tok inilahcom
1851933693331542041,Thu Oct 31 10:26:14 +0000 2024,30,Konser JAKARTA MENYALA Yuk ramaikan guys!! Ngerujak Mas Pram-Bang Doel. Senin 04 November 2024 Parkir Timur Senayan ⏰ 15:00 WIB - selesai Pramono Anung - Rano Karno untuk Jakarta yang lebih menyala. #JakartaMenyala #PrakarUntukJakarta https://t.co/VQD19l7cuL,1851933693331542041,https://pbs.twimg.com/media/GbNj31vakAIeLhQ.jpg,,in,Indonesia,0,4,24,https://x.com/seruanhl/status/1851933693331542041,1174287141909590017,seruanhl,konser jakarta nyala yuk ramai guys ngerujak mas prambang doel senin november parkir timur senayan wib selesai pramono anung rano karno jakarta nyala jakartamenyala prakaruntukjakarta
