conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_text
1825676390559346849,Mon Aug 19 23:29:05 +0000 2024,1273,Setelah deklarasi pasangan Ridwan Kamil dan Suswono kemarin. Pasangan ini resmi dengan nama RIDO. Untuk Jakarta yang Maju! https://t.co/M66FyJpgJ8,1825676390559346849,https://pbs.twimg.com/media/GVYa_rzaMAQ-Gtm.jpg,,in,Kota Bekasi,153,2200,137,https://x.com/syaikhu_ahmad/status/1825676390559346849,236631287,syaikhu_ahmad,deklarasi pasang ridwan kamil suswono kemarin pasang resmi nama rido jakarta maju
1851637099050738071,Wed Oct 30 14:47:40 +0000 2024,1199,Rame lagi di WAG.. Tadi saya berharap kasus selip lidah Cawagub Ridwan Kamil Suswono selesai setelah beliau meminta maaf.. Ternyata malah memanas begini.. https://t.co/dkzedvCkTF,1851637099050738071,https://pbs.twimg.com/media/GbJWIQMbcAAVx-b.jpg,,in,"Jakarta, Medan ",19,205,298,https://x.com/PaltiWest2024/status/1851637099050738071,1826886526657318912,PaltiWest2024,rame wag harap selip lidah cawagub ridwan kamil suswono selesai beliau maaf panas
1825481754486174127,Mon Aug 19 10:35:40 +0000 2024,824,Bersama Koalisi Jakarta Maju kami telah mendeklarasikan calon Gubernur dan calon Wakil Gubernur Daerah Khusus Jakarta yaitu Ridwan Kamil-Suswono yang siap berjuang untuk masa depan Jakarta Maju. Ini adalah langkah besar menuju Jakarta yang lebih baik Jakarta yang siap https://t.co/RuTrGaXptK,1825481754486174127,https://pbs.twimg.com/media/GVVp-MybgAA_aE4.jpg,,in,Kota Bekasi,177,1580,129,https://x.com/syaikhu_ahmad/status/1825481754486174127,236631287,syaikhu_ahmad,koalisi jakarta maju deklarasi calon gubernur calon wakil gubernur daerah khusus jakarta ridwan kamilsuswono juang jakarta maju langkah jakarta jakarta
1782622278112759950,Tue Apr 23 04:07:25 +0000 2024,17796,Selain samsul ridwan kamil pun gak bakal diterima di PT KAI https://t.co/DIxPb3Sd1M,1782622278112759950,https://pbs.twimg.com/media/GL0lMUcaQAAKHr3.jpg,,in,,687,378,1869,https://x.com/MurtadhaOne1/status/1782622278112759950,1178950184601935873,MurtadhaOne1,samsul ridwan kamil gak terima pt kai
1830078475497324669,Sun Sep 01 03:01:24 +0000 2024,787,Dari dulu anak wedok ini selalu minta pendapat saya soal kehidupan. Sekarang kebalikan sudah saatnya saya yang berguru kepada Gen Z sebelum acara bertemu para Gen Z kemarin. https://t.co/mUYX0DXboR,1830078475497324669,https://pbs.twimg.com/media/GWW-q2_aoAAB_sV.jpg,,in,Jakarta,56,97,115,https://x.com/pramonoanung/status/1830078475497324669,151313825,pramonoanung			,anak wedok dapat hidup balik guru gen z acara temu gen z kemarin
1842904692571144649,Sun Oct 06 12:28:12 +0000 2024,426,Malam ini debat pertama Pilkada Jakarta dilangsungkan. Pasangan RIDO akan menyampaikan visi dan misi RIDO Untuk Jakarta yang berkaitan dengan Penguatan SDM dan Transformasi Jakarta menjadi Kota Global Ridwan Kamil - Suswono Nomor 1 https://t.co/qlWuIxAd9B,1842904692571144649,https://pbs.twimg.com/media/GZNQC_2aoAAeL99.jpg,,in,"TB. Simatupang No. 82, Jakarta",65,847,271,https://x.com/PKSejahtera/status/1842904692571144649,22365191,PKSejahtera,malam debat pilkada jakarta langsung pasang rido visi misi rido jakarta kait kuat sdm transformasi jakarta kota global ridwan kamil suswono nomor
1825466041495064870,Mon Aug 19 09:33:14 +0000 2024,685,Suswono sosok yang punya rekam jejak dan pengalaman baik sebagai legislatif maupun eksekutif. Mas Suswono. Kini akan maju sebagai Cawagub mendampingi Cagub Kang Ridwan Kamil dalam Pilkada Jakarta 2024 https://t.co/sQswzaTSVz,1825466041495064870,https://pbs.twimg.com/ext_tw_video_thumb/1825465958561202176/pu/img/T8ONh2HjD3aRq3dx.jpg,,in,"TB. Simatupang No. 82, Jakarta",37,1458,148,https://x.com/PKSejahtera/status/1825466041495064870,22365191,PKSejahtera,suswono sosok rekam jejak alam legislatif eksekutif mas suswono maju cawagub damping cagub kang ridwan kamil pilkada jakarta
1842902425650524529,Sun Oct 06 12:19:12 +0000 2024,251,Ridwan Kamil - Suswono Bakal Benahi Fasilitas Ruang Publik RIDO Untuk Jakarta https://t.co/3LLeDFddCD,1842902425650524529,https://pbs.twimg.com/ext_tw_video_thumb/1842902341810536448/pu/img/Ux3NK-2rHT7PvTfG.jpg,,in,Jakarta Capital Region,0,569,128,https://x.com/PKSDKIJakarta/status/1842902425650524529,235105357,PKSDKIJakarta,ridwan kamil suswono benah fasilitas ruang publik rido jakarta
1841347404811182442,Wed Oct 02 05:20:06 +0000 2024,257,inilah salah satu contoh yang melihatkan kalo bang ridwan kamil dekat dengan rakyat. selain itu mas suswono juga bisa mengayomi dengan tenang. gue sih yakin kalo pasangan ini bisa memakmurkan jkt dan warganya pokoknya Jakarta 1 Hati #Rido1Putaran https://t.co/Jgwj1hvrBR,1841347404811182442,https://pbs.twimg.com/media/GY3HsuabcAA7e28.jpg,,in,"Jakarta Selatan, DKI Jakarta",40,662,200,https://x.com/mahenczf/status/1841347404811182442,1695089161651568640,mahenczf,salah contoh lihat kalo bang ridwan kamil rakyat mas suswono ayom tenang gue sih kalo pasang makmur jkt warga pokok jakarta hati ridoputaran
1828759124311494685,Wed Aug 28 11:38:46 +0000 2024,244,Bismillah tadi siang secara resmi Ridwan Kamil-Suswono (RIDO) mendaftarkan diri ke KPU Provinsi DK Jakarta. #PKSpembelaRakyat #PKS #RIDO https://t.co/2fXg8dbPtw,1828759124311494685,https://pbs.twimg.com/ext_tw_video_thumb/1828759099967733760/pu/img/pEPpi-flgq2vIcpm.jpg,,in,"TB. Simatupang No. 82, Jakarta",15,324,53,https://x.com/PKSejahtera/status/1828759124311494685,22365191,PKSejahtera,bismillah siang resmi ridwan kamilsuswono rido daftar kpu provinsi dk jakarta pkspembelarakyat pks rido
1827590105197940908,Sun Aug 25 06:13:30 +0000 2024,44297,Ridwan kamil adalah sebandung bandungnya orang bandung mengolok jakarta lalu cari kerja di jakarta,1827590105197940908,,,in,,848,382,10564,https://x.com/entalpih/status/1827590105197940908,760702098,entalpih,ridwan kamil bandung bandung orang bandung olok jakarta cari kerja jakarta
1757737698058756211,Wed Feb 14 12:04:59 +0000 2024,8044,Eks Gubernur Jawa Barat Ridwan Kamil berbicara hasil quick count lembaga survei di Pilpres 2024. Sejauh ini paslon 02 Prabowo-Gibran unggul dari paslon 01 Anies-Muhaimin dan paslon 03 Ganjar-Mahfud. Ridwan Kamil mengatakan paslon 02 menang berkat pergerakan silent majority. https://t.co/5eR1o7qBzL,1757737698058756211,https://pbs.twimg.com/media/GGS9HQhbcAA4Gd2.jpg,,in,,473,814,961,https://x.com/kumparan/status/1757737698058756211,759692754985242625,kumparan,eks gubernur jawa barat ridwan kamil bicara hasil quick count lembaga survei pilpres paslon prabowogibran unggul paslon aniesmuhaimin paslon ganjarmahfud ridwan kamil paslon menang berkat gera silent majority
1832065751156679157,Fri Sep 06 14:38:07 +0000 2024,10889,Ridwan Kamil kabarnya ditolak di Rawamangun Kang RK tempatnya bukan di Jakarta hal ini pasti akan menular ke berbagai tempat di Jakarta. Didukung mayoritas Parpol belum tentu didukung mayoritas warga Jakarta paham Kang @ridwankamil? Dah Kang balik Bandung sama Bobotoh https://t.co/ixjVnnST9f,1832065751156679157,https://pbs.twimg.com/ext_tw_video_thumb/1832065716255641600/pu/img/mEylMyC8KnwWoPa3.jpg,,in,,362,623,2647,https://x.com/CakKhum/status/1832065751156679157,1112540525771386880,CakKhum,ridwan kamil kabar tolak rawamangun kang rk tempat jakarta tular jakarta dukung mayoritas parpol dukung mayoritas warga jakarta paham kang ridwankamil dah kang bandung bobotoh
1825500717278507341,Mon Aug 19 11:51:01 +0000 2024,12216,Kepada Kang Emil PECUNDANG Demokrasi Bagaimana hati seorang Ridwan Kamil yang terlihat Intelek dan Cerdas bisa menerima pertarungan politik dengan skenario yang MENJIJIKKAN dan diatur sedemikian rupa? Bagaimana pula seorang Ridwan Kamil bisa DISETIR oleh seorang Gibran pada https://t.co/WEAyV2uwaY,1825500717278507341,https://pbs.twimg.com/media/GVV7OiMasAAmahH.jpg,,in,"DKI Jakarta, Indonesia",185,1690,2877,https://x.com/JhonSitorus_18/status/1825500717278507341,1102461866129776640,JhonSitorus_18,kang emil cundang demokrasi hati ridwan kamil intelek cerdas terima tarung politik skenario jijik atur rupa ridwan kamil setir gibran
1822842670089482548,Mon Aug 12 03:48:53 +0000 2024,3689,Golkar HAS FALLEN : ️ Di Sumut Musa Rajekshah (Ijek) harus rela menyerahkan kandidat ke Menantu Jokowi Bobby Nasution ️ Di Banten Airin harus rela GIGIT JARI karena tidak diusung oleh KIM dan Jokowi ️ Di Jabar dan Jakarta Ridwan Kamil hanya dijadikan sebagai BONEKA https://t.co/DjMYO2EqSI,1822842670089482548,https://pbs.twimg.com/media/GUwJvkca0AA3t6P.jpg,,in,"DKI Jakarta, Indonesia",58,468,874,https://x.com/JhonSitorus_18/status/1822842670089482548,1102461866129776640,JhonSitorus_18,golkar has fallen sumut musa rajekshah ijek rela serah kandidat menantu jokowi bobby nasution banten airin rela gigit jari usung kim jokowi jabar jakarta ridwan kamil jadi boneka
1831920538132086973,Fri Sep 06 05:01:06 +0000 2024,11248,Marak Vandalisme Jakarta Anti Ridwan Kamil https://t.co/9hF2QqjMBB #TempoFoto,1831920538132086973,,,in,Indonesia,229,299,2338,https://x.com/tempodotco/status/1831920538132086973,18129942,tempodotco,marak vandalisme jakarta anti ridwan kamil tempofoto
1838214498714587136,Mon Sep 23 13:51:03 +0000 2024,1380,Ridwan Kamil itu Viking atau Bobotoh sejati Dari kecil dia selalu punya atribut persib sampai sekarang. Kemanapun dia pergi selalu bawa atribut persib Jadi BOHONG kalo dia GA SENANG kalo PERSIB menang 2-0 lawan PERSIJA hari ini Didepan wartawan pura2 sedih di kamar https://t.co/kEDLfTvM28,1838214498714587136,https://pbs.twimg.com/media/GYKmWCWaQAAjPwo.jpg,,in,"DKI Jakarta, Indonesia",95,981,347,https://x.com/JhonSitorus_18/status/1838214498714587136,1102461866129776640,JhonSitorus_18,ridwan kamil viking bobotoh sejati atribut persib mana pergi bawa atribut persib bohong kalo ga senang kalo persib menang lawan persija depan wartawan pura sedih kamar
1840595663471722579,Mon Sep 30 03:32:57 +0000 2024,22148,Kaesang : Kalau semuanya semangat untuk memenangkan pak Ridwan Kamil saya ada hadiah yang sangat mahal Private jet Yang kek gini bikin tambah muak dan marah kesannya seperti ngejek rakyat yang nggak bisa berbuat apa-apa.. https://t.co/jCYOSoR57t,1840595663471722579,https://pbs.twimg.com/ext_tw_video_thumb/1840595624913408001/pu/img/5MjU8pzEFlfKLPr_.jpg,,in,Jakarta Capital Region,2826,2940,7088,https://x.com/Mdy_Asmara1701/status/1840595663471722579,1334853481019056128,Mdy_Asmara1701,kaesang semangat menang ridwan kamil hadiah mahal private jet kek gin bikin muak marah kesan ngejek rakyat nggak buat apaapa
1852563593285575107,Sat Nov 02 04:09:14 +0000 2024,10503,Ridwan Kamil Ditinggal Partai Pendukung Ridwan Kamil ditengarai ditinggal oleh partai-partai pengusungnya. Tinggal PKS yang mati-matian memenangkan RK-Suswono. Simak selengkapnya Program Bocor Alus Politik di Channel Youtube Tempodotco dan Spotify Klik link https://t.co/CDDmcvS2Sl,1852563593285575107,https://pbs.twimg.com/media/GbWgxRWbUAA6M9u.jpg,,in,Indonesia,457,588,1619,https://x.com/tempodotco/status/1852563593285575107,18129942,tempodotco,ridwan kamil tinggal partai dukung ridwan kamil tengara tinggal partaipartai usung tinggal pks matimatian menang rksuswono simak lengkap program bocor alus politik channel youtube tempodotco spotify klik link
1847464775212814732,Sat Oct 19 02:28:21 +0000 2024,22964,Menemukan prasasti Ridwan Kamil di pojokan bandung https://t.co/sBvsGtC5es,1847464775212814732,https://pbs.twimg.com/media/GaOC2PDbUAAYoOC.jpg,,in,CV. Daun Jati,310,1276,3867,https://x.com/icankun/status/1847464775212814732,312099919,icankun,temu prasasti ridwan kamil pojok bandung
1867431240875618672,Fri Dec 13 04:47:57 +0000 2024,0,Semua ini gak panjang andaikan pasangan Ridwan Kamil - Suswono saat ditanya pendapatnya mengenai kekalahan mereka di Pilkada Jakarta jawab begini: kami RIDO https://t.co/T7WU29o3dn,1867431240875618672,https://pbs.twimg.com/media/Gepy0U0bAAAZRPs.jpg,,in,. ݁₊ 🌏 . ݁˖ . ݁,0,0,0,https://x.com/zakwanoe/status/1867431240875618672,45860440,zakwanoe,gak andai pasang ridwan kamil suswono dapat kalah pilkada jakarta rido
1825465448860946792,Mon Aug 19 09:30:53 +0000 2024,680,Breaking news! Deklarasi RK - Suswono Maju Pilkada DKI 12 Partai Usung Ridwan Kamil-Suswono https://t.co/sofXO97ah4,1825465448860946792,https://pbs.twimg.com/ext_tw_video_thumb/1825465415302352896/pu/img/tEWyZsBih2z9i2eN.jpg,,in,Jakarta Capital Region,129,420,116,https://x.com/Mdy_Asmara1701/status/1825465448860946792,1334853481019056128,Mdy_Asmara1701,breaking news deklarasi rk suswono maju pilkada dki partai usung ridwan kamilsuswono
1840660168260125078,Mon Sep 30 07:49:16 +0000 2024,621,Dari Mulyono yg tak punya etika tak punya malu dan menghalalkan segala cara unk menang akhirnya turun ke calon2 kepala daerah boneka dia. Rusak sappo kalo kalian cinta negeri ini jgn biarkan boneka2 Mulyono menang. Spanduk Ridwan Kamil-suswono kader PKS di Pagar instansi https://t.co/Sg4PKPXdHD,1840660168260125078,https://pbs.twimg.com/ext_tw_video_thumb/1840660100668932096/pu/img/34MSGCfzh2JVKYrt.jpg,,in,Indonesia,6,50,250,https://x.com/Anak__Ogi/status/1840660168260125078,1356517931887120384,Anak__Ogi,mulyono yg etika malu halal unk menang turun calon kepala daerah boneka rusak sappo kalo cinta negeri jgn biar boneka mulyono menang spanduk ridwan kamilsuswono kader pks pagar instansi
1749783822701613317,Tue Jan 23 13:19:07 +0000 2024,8430,Ridwan Kamil Klaim Terima Aspirasi Mahasiswa Jawa Barat Bergerak untuk Prabowo Ketua BEM Unpad: Aksinya Bayaran https://t.co/jwQPrkH9Jl #TempoNasional,1749783822701613317,,,in,Indonesia,390,500,1832,https://x.com/tempodotco/status/1749783822701613317,18129942,tempodotco,ridwan kamil klaim terima aspirasi mahasiswa jawa barat gerak prabowo ketua bem unpad aksi bayar temponasional
1714951006503780651,Thu Oct 19 10:25:56 +0000 2023,7228,Prediksi gue cawapres Prabowo adalah Ridwan Kamil. Mari kita liat.,1714951006503780651,,,in,Jakarta,411,1283,466,https://x.com/ernestprakasa/status/1714951006503780651,16882261,ernestprakasa,prediksi gue cawapres prabowo ridwan kamil mari liat
1759507167768715652,Mon Feb 19 09:16:13 +0000 2024,3253,Ridwan Kamil memang hebat di pencitraan kerjanya ya nol. Kota ini dia tinggalkan kondisinya tidak lebih baik malah terus memburuk.,1759507167768715652,,,in,,76,95,968,https://x.com/karimnas_/status/1759507167768715652,4895949967,karimnas_,ridwan kamil hebat citra kerja ya nol kota tinggal kondisi buruk
1838908160222138582,Wed Sep 25 11:47:25 +0000 2024,394,Bersama Pak Sus melakukan napak tilas dengan ziarah ke makam M. H. Thamrin Ismail Marzuki Benyamin Sueb dan Hj. Fatmawati Ini bentuk penghormatan kami kepada tokoh-tokoh bangsa. Jasa-jasa mereka dalam membangun dan memperbaiki kehidupan warga Jakarta menjadi satu motivasi bagi https://t.co/TAzQ4SguMp,1838908160222138582,https://pbs.twimg.com/media/GYUdNIgagAAbnDo.jpg,,in,R1DO Coblos Monasnya,61,752,59,https://x.com/ridwankamil/status/1838908160222138582,80323736,ridwankamil,sus napak tilas ziarah makam m h thamrin ismail marzuki benyamin sueb hj fatmawati bentuk hormat tokohtokoh bangsa jasajasa bangun baik hidup warga jakarta motivasi
1761018877923012740,Fri Feb 23 13:23:13 +0000 2024,5723,Ridwan Kamil itu cuma fokus ke beautifikasi bukan tipikal yg kasih solusi. Liat aja tuh Jabar yg dibanggain cuma pembangunan arsitektural sama Bandung-centric. Coba naik motor main ke Parung Panjang sama Rumpin. Kalo gak meninggal duluan di jalan mah alhamdulillah.,1761018877923012740,,,in,Gotham & Old Trafford,259,287,2069,https://x.com/adnardn/status/1761018877923012740,59987088,adnardn,ridwan kamil fokus beautifikasi tipikal yg kasih solusi liat aja tuh jabar yg dibanggain bangun arsitektural bandungcentric coba motor main parung rumpin kalo gak tinggal duluan jalan mah alhamdulillah
1827598476420800718,Sun Aug 25 06:46:46 +0000 2024,3702,sepertinya ridwan kamil balik ke jabar nih.... https://t.co/mCMSYDzlkT,1827598476420800718,,,in,twitterville,157,234,699,https://x.com/sociotalker/status/1827598476420800718,115438018,sociotalker,ridwan kamil jabar nih
1828776431993925683,Wed Aug 28 12:47:33 +0000 2024,26059,Dulu Dipecat Gegara Kritik Ridwan Kamil Sabil Eks Guru Honorer Kini Jualan Risol: Gue Tuntut di Akhirat! https://t.co/o7MlW9bWWm,1828776431993925683,,,in,Indonesia,189,455,5770,https://x.com/geloraco/status/1828776431993925683,3319260420,geloraco,pecat gegara kritik ridwan kamil sabil eks guru honorer jual risol gue tuntut akhirat
1838210646519013837,Mon Sep 23 13:35:45 +0000 2024,386,Pasangan Ridwan Kamil - Suswono Nomor Urut 1 https://t.co/7165hvKwGp https://t.co/tDxEAg0cNk,1838210646519013837,https://pbs.twimg.com/media/GYKi1eDb0AA_Twa.jpg,,in,Indonesia Raya ,10,101,56,https://x.com/Gerindra/status/1838210646519013837,397673651,Gerindra,pasang ridwan kamil suswono nomor urut
1835461683151826989,Sun Sep 15 23:32:21 +0000 2024,10141,Beda solusi antara RK dan Pak Pramono perihal masalah akses JIS yang belum layak. Pak Pram: Kami akan membangun infrastruktur penunjang untuk menyempurnakan JIS agar nyaman digunakan terutama akses jalan menuju dan keluar dari JIS . Ridwan Kamil: Kami akan membangun stadion https://t.co/oDyxFHY6t9,1835461683151826989,https://pbs.twimg.com/media/GXjeqwqbQAE6s8r.jpg,,in,,1106,1326,1366,https://x.com/03__nakula/status/1835461683151826989,1101696077147729920,03__nakula,beda solusi rk pramono perihal akses jis layak pram bangun infrastruktur tunjang sempurna jis nyaman akses jalan jis ridwan kamil bangun stadion
1778390523126124666,Thu Apr 11 11:51:56 +0000 2024,457,Ridwan Kamil: Milenial Jabar Harus Punya Iman Ilmu dan Akhlak . Nasehat yang patut direnungkan. https://t.co/pxbN9u9vOx,1778390523126124666,,,in,"Jawa Barat, Indonesia",35,345,74,https://x.com/Muhammad_Saewad/status/1778390523126124666,817600858565197825,Muhammad_Saewad,ridwan kamil milenial jabar iman ilmu akhlak nasehat patut renung
1830725735998452009,Mon Sep 02 21:53:23 +0000 2024,238,Terjawab sudah. Ridwan Kamil dan Suswono diplot untuk melanjutkan Reklamasi Teluk Jakarta.,1830725735998452009,,,in,,9,14,143,https://x.com/saidi_sudarsono/status/1830725735998452009,1372686617471688705,saidi_sudarsono,jawab ridwan kamil suswono plot lanjut reklamasi teluk jakarta
1828648960401014939,Wed Aug 28 04:21:01 +0000 2024,444,Riza Patria Dikabarkan Gantikan Suswono Jadi Pasangan Ridwan Kamil pada Pilkada Jakarta Begini Kata Ketua KPU DKI Wahyu Dinata https://t.co/ujJHgbw1Ok,1828648960401014939,,,in,Jakarta,158,163,152,https://x.com/jawapos/status/1828648960401014939,2392460208,jawapos,riza patria kabar ganti suswono pasang ridwan kamil pilkada jakarta ketua kpu dki wahyu dinata
1846936187338215467,Thu Oct 17 15:27:56 +0000 2024,16382,Sekedar mengingatkan pak Ridwan Kamil https://t.co/vPbXBuG7SX,1846936187338215467,https://pbs.twimg.com/ext_tw_video_thumb/1846935813923524609/pu/img/m-B37RhvV9YslLWk.jpg,,in,,599,578,6037,https://x.com/MurtadhaOne1/status/1846936187338215467,1178950184601935873,MurtadhaOne1,dar ridwan kamil
1803708684360724726,Thu Jun 20 08:37:16 +0000 2024,6430,Skakmat rilis tiap Rabu di youtube gue. Nama2 yg akan hadir slain Anies: Ridwan Kamil Ahmad Sahroni Eva Sundari Fahri Hamzah Haris Azhar Mahfud MD dan Fedi Nuril.,1803708684360724726,,,in,Indonesia,193,488,583,https://x.com/pandji/status/1803708684360724726,14305560,pandji,skakmat rilis rabu youtube gue nama yg hadir slain anies ridwan kamil ahmad sahroni eva sundari fahri hamzah haris azhar mahfud md fedi nuril
1832068379542261944,Fri Sep 06 14:48:34 +0000 2024,1782,Ribut-Ribut Penolakan Ridwan Kamil di Kantor Bamus Betawi di Jatinegara #Newsupdate #update #news #text https://t.co/EyDrktov6e,1832068379542261944,,,in,,36,99,464,https://x.com/kumparan/status/1832068379542261944,759692754985242625,kumparan,ributribut tolak ridwan kamil kantor bamus betawi jatinegara newsupdate update news text
1831872377086734433,Fri Sep 06 01:49:43 +0000 2024,5497,Ridwan Kamil 'Murka' Tak Kunjung Diterima Jadi Cagub Jakarta Blak-blakan Sebut The Jakmania Tak Spesial... https://t.co/kui6X0LAkt,1831872377086734433,,,in,Indonesia,162,447,1281,https://x.com/geloraco/status/1831872377086734433,3319260420,geloraco,ridwan kamil murka kunjung terima cagub jakarta blakblakan the jakmania spesial
1869296388347220212,Wed Dec 18 08:19:23 +0000 2024,398,KESEL BANGET GW HARI INI FOTO TERUS MIRIP RIDWAN KAMIL https://t.co/heNGO6upJC,1869296388347220212,https://pbs.twimg.com/media/GfETKKXakAAn_sk.jpg,,in,"Delft, Nederland",5,63,11,https://x.com/idrakid_/status/1869296388347220212,1392754353904046086,idrakid_,kesel banget gw foto ridwan kamil
