conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_text
1843897822942540157,Wed Oct 09 06:14:33 +0000 2024,0,saya merasa Dharma Pongrekun mirip @jek___,1843897822942540157,,,in,"Jakarta, Indonesia",0,1,0,https://x.com/dwikaputra/status/1843897822942540157,46708772,dwikaputra,dharma pongrekun jek
1777511111350501632,Tue Apr 09 01:37:28 +0000 2024,398,#माँ_को_खुश_करनेकेलिए पढ़ें ज्ञान गंगा Maa Durga is herself in the cycle of death and birth so her worship is not fruitful. For more information ️️ Satlok Ashram YouTube Channel https://t.co/TcMqRiXazB,1777511111350501632,https://pbs.twimg.com/media/GKr87DsWYAAHEWs.jpg,,en,uttar pradesh India ,0,1,402,https://x.com/Preetmehta2025/status/1777511111350501632,802844052219723776,Preetmehta2025,maa durga is herself in the cycle of death and birth so her worship is not fruitful for more information satlok ashram youtube channel
1871002920159985864,Mon Dec 23 01:20:32 +0000 2024,14,Dharma of ancient sacred unpartitioned land of Shri Rama Obedience to unenforceable which is now enforceable Tiruppan Alwar Ammal Doctrine of Dharma ( Constitution &amp; law it governs shall protect Deity interest similar manner mother protects her child ) https://t.co/ZnJFxW0hkA https://t.co/rNrBP2Vroh,1871002920159985864,https://pbs.twimg.com/media/Gfch_kWb0AA46id.png,,en,chilkur,0,1,3,https://x.com/csranga/status/1871002920159985864,278316668,csranga,dharma of ancient sacred unpartitioned land of shri rama obedience to unenforceable which is now enforceable tiruppan alwar ammal doctrine of dharma constitution amp law it governs shall protect deity interest similar manner mother protects her child
1789528791230132574,Sun May 12 05:31:26 +0000 2024,0,Dharma Pongrekun Maju Pilkada Jakarta Daftar Jalur Independen Hari Ini https://t.co/uNQk55797v,1789528791230132574,,,in,"Jakarta, Indonesia",0,0,1,https://x.com/lawjusticeco/status/1789528791230132574,567966875,lawjusticeco,dharma pongrekun maju pilkada jakarta daftar jalur independen
1861700791079465241,Wed Nov 27 09:17:11 +0000 2024,1628,DHARMA PONGREKUN LADIES AND GENTLEMEN!! ,1861700791079465241,,,de,Indonesia,7,4,450,https://x.com/nuicemedia/status/1861700791079465241,929274077323259905,nuicemedia,dharma pongrekun ladies and gentlemen
1854382595632730443,Thu Nov 07 04:37:18 +0000 2024,1,Calon wakil gubernur Jakarta Kun Wardana akan menggratiskan tarif bus Transjakarta jika terpilih pada Pilkada 2024 bersama cagub Dharma Pongrekun. ~N #DharmaKun #Transjakarta #PilkadaJakarta https://t.co/1eLvF8O51b,1854382595632730443,,,in,Jakarta,0,22,0,https://x.com/kompascom/status/1854382595632730443,23343960,kompascom,calon wakil gubernur jakarta kun wardana gratis tarif bus transjakarta pilih pilkada cagub dharma pongrekun n dharmakun transjakarta pilkadajakarta
1754556404118303113,Mon Feb 05 17:23:39 +0000 2024,3,Jangan kita sia2kan kesempatan emas yg Tuhan berikan.. Berjuang Bersama Komjenpol Purn Dharma Pongrekun Selamatkan Kota dan Bangsa 🇲🇨 Japri jk ingin beri dukungan dg memfoto KTP warga jakrta. Salam Pancasila #selamatkanjiwakeluargakita 🇲🇨 https://t.co/pXLwyEctb4,1754556404118303113,https://pbs.twimg.com/ext_tw_video_thumb/1754556327505063936/pu/img/MwED1aCdwhc-Lw1l.jpg,,in,,0,0,1,https://x.com/elizabethlisa76/status/1754556404118303113,1490323848889204740,elizabethlisa76,sia sempat emas yg tuhan juang komjenpol purn dharma pongrekun selamat kota bangsa japri jk dukung dg foto ktp warga jakrta salam pancasila selamatkanjiwakeluargakita
1853744818830397694,Tue Nov 05 10:23:00 +0000 2024,2,Elektabilitas cagub Jakarta Dharma Pongrekun di Pilkada Jakarta berada di posisi buncit jika melihat hasil survei Litbang Kompas . #SurveiLitbangKompas #SurveiPilkada2024 #Pilkada2024 #AdadiKompas https://t.co/8iJOxw5qc3,1853744818830397694,,,in,"Palmerah, Jakarta",1,19,0,https://x.com/hariankompas/status/1853744818830397694,255866913,hariankompas,elektabilitas cagub jakarta dharma pongrekun pilkada jakarta posisi buncit hasil survei litbang kompas surveilitbangkompas surveipilkada pilkada adadikompas
1824700204282679350,Sat Aug 17 06:50:04 +0000 2024,944,Skandal Dukungan Dharma Pongrekun Banyak NIK warga Jakarta digunakan tanpa izin untuk mendukung Dharma Ponrekun-Kun Wardhana sebagai pasangan calon gubernur jalur perseorangan dalam pilkada Jakarta. Kini Koran Tempo terbit empat kali sehari. Baca di https://t.co/CI65m11YQM https://t.co/1mnDwrjgyY,1824700204282679350,https://pbs.twimg.com/media/GVKjKjhbkAAIOBV.jpg,,in,Indonesia,9,52,388,https://x.com/tempodotco/status/1824700204282679350,18129942,tempodotco,skandal dukung dharma pongrekun nik warga jakarta izin dukung dharma ponrekunkun wardhana pasang calon gubernur jalur orang pilkada jakarta koran tempo terbit kali hari baca
1866676964825895380,Wed Dec 11 02:50:44 +0000 2024,1,Tim pemenangan pasangan calon gubernur dan wakil gubernur Jakarta Dharma Pongrekun dan Kun Wardana masih mengkaji soal gugatan perselisihan hasil pemilihan umum (PHPU) ke Mahkamah Konstitusi. //MR #DharmaPogrekun #MK #PilkadaJakarta2024 https://t.co/gfK2emydcg,1866676964825895380,,,in,Jakarta,1,0,0,https://x.com/kompascom/status/1866676964825895380,23343960,kompascom,tim menang pasang calon gubernur wakil gubernur jakarta dharma pongrekun kun wardana kaji gugat selisih hasil pilih phpu mahkamah konstitusi mr dharmapogrekun mk pilkadajakarta
1783120107205714286,Wed Apr 24 13:05:36 +0000 2024,280,ମା ବିନିକେୟୀ ଶକ୍ତିପୀଠରେ ଦେବୀଙ୍କ ଦର୍ଶନ କରି ଜଗତର ମଙ୍ଗଳ କାମନା କଲି । ମନୋରମ ପ୍ରାକୃତିକ ପରିବେଶରେ ଥିବା ଏହି ମନ୍ଦିରକୁ ଆସି ଆଧ୍ୟାତ୍ମିକ ସନ୍ତୋଷ ଲାଭ କଲି । https://t.co/GRJytZwgGy,1783120107205714286,https://pbs.twimg.com/ext_tw_video_thumb/1783119923918913536/pu/img/nLAf9OIGRdDVYS9m.jpg,,or,Delhi/Sambalpur/Odisha/India,1,6,195,https://x.com/dpradhanbjp/status/1783120107205714286,1897514666,dpradhanbjp,
1848976591046775066,Wed Oct 23 06:35:46 +0000 2024,38,Hasil survei Pilkada Jakarta yang dirilis Lembaga Survei Indonesia (LSI) menunjukkan Bakal Calon Gubernur Pramono Anung mengungguli Ridwan Kamil maupun Dharma Pongrekun. Simulasi surat suara : * Pramono Anung - Rano Karno 41 6 % * Ridwan Kamil - Suswono 37 4% * Dharma Pongrekun https://t.co/yggLVQf9lC,1848976591046775066,https://pbs.twimg.com/media/GajiaKbbEAAdF5Y.jpg,,in,🇮🇩,1,92,8,https://x.com/elsaday__/status/1848976591046775066,1316243860280889345,elsaday__,hasil survei pilkada jakarta rilis lembaga survei indonesia lsi calon gubernur pramono anung unggul ridwan kamil dharma pongrekun simulasi surat suara pramono anung rano karno ridwan kamil suswono dharma pongrekun
1861635317201281413,Wed Nov 27 04:57:01 +0000 2024,2,Calon Gubernur Jakarta nomor urut 2 Dharma Pongrekun mengatakan bahwa Pilkada 2024 ini merupakan momen dirinya nyoblos pertama kali karena sebelumnya Dharma merupakan ASN aparat pemerintah. Ikuti Live Streaming Pilkada Serentak 2024 hanya di https://t.co/8mox4s85Ok https://t.co/2AOjAa88Ka,1861635317201281413,https://pbs.twimg.com/amplify_video_thumb/1861634216343281666/img/tOsHq-IyU4OJenap.jpg,,in,Indonesia,0,0,0,https://x.com/KompasTV/status/1861635317201281413,71436318,KompasTV,calon gubernur jakarta nomor urut dharma pongrekun pilkada momen nyoblos kali dharma asn aparat perintah ikut live streaming pilkada serentak
1767570233802547438,Tue Mar 12 15:15:58 +0000 2024,349,KEREN NIH @BabehAldoAje Dukung Penuh Komjen Dharma Pongrekun Untuk Rebut DKI. Selengkapnya Simak di https://t.co/eVeVOtrL32 Untuk pengumpulan KTP dam Surat Dukungan Hubungi Team Perjuangan DP 88 1. Admin Pusat 0821-1992-6474 2. Sekretariat Pusat 0857-1888-5788 3. https://t.co/xRfTwAxBpX,1767570233802547438,https://pbs.twimg.com/media/GIerwJJaEAAD67K.jpg,,in,Indonesia,2,10,131,https://x.com/Nicho_Silalahi/status/1767570233802547438,75519742,Nicho_Silalahi,keren nih babehaldoaje dukung penuh komjen dharma pongrekun rebut dki lengkap simak kumpul ktp dam surat dukung hubung team juang dp admin pusat sekretariat pusat
1844167098689520036,Thu Oct 10 00:04:33 +0000 2024,0,Dharma Pongrekun Janji Bangun Kampung Wisata di DKI Demi Ekonomi Warga https://t.co/bnC28Rx2uq,1844167098689520036,,,in,,0,0,0,https://x.com/IDNTimes/status/1844167098689520036,388190238,IDNTimes,dharma pongrekun janji bangun kampung wisata dki ekonomi warga
1858150939557077269,Sun Nov 17 14:11:21 +0000 2024,1,Pramono Anung Setuju Giant Sea Wall Dharma Pongrekun Minta Nelayan Dapat Ganti Rugi 137 M https://t.co/lzEGzQtqCU https://t.co/Pd1vi7HmS5,1858150939557077269,https://pbs.twimg.com/media/Gcl6bflaoAARpCC.jpg,,in,Indonesia,0,0,0,https://x.com/garudatvnews/status/1858150939557077269,502140136,garudatvnews,pramono anung tuju giant sea wall dharma pongrekun nelayan ganti rugi m
1861632618506387694,Wed Nov 27 04:46:18 +0000 2024,1,Foto Cagub Jakarta Dharma Pongrekun Nyoblos di TPS 31 Lebak Bulus https://t.co/CRV0GGApPu,1861632618506387694,,,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1861632618506387694,132078023,officialinews_,foto cagub jakarta dharma pongrekun nyoblos tps lebak bulus
1749371804064305657,Mon Jan 22 10:01:54 +0000 2024,208,नेपालका पुजारी आचार्य दुर्गा प्रसाद गौतमले राम मन्दिरको प्राणप्रतिष्ठामा वैदिक मन्त्रोच्चारण गर्दै। आचार्य दुर्गा प्रसाद गौतम झापाको मेचीनगर निवासी हुन् । अयोध्याको राम मन्दिरको शिलान्यास गर्ने बेलामा पनि उनैले प्रधानमन्त्री नरेन्द्र मोदीलाई पूजा गराएका थिए जय श्रीराम 🇳🇵🇮🇳🇳🇵 https://t.co/zl7t5MukBg,1749371804064305657,https://pbs.twimg.com/media/GEcEYoVXAAA_rdD.jpg,,ne,Nepal,1,4,14,https://x.com/kiranjoshi235/status/1749371804064305657,1369897506725761024,kiranjoshi235,
1864157783207333942,Wed Dec 04 04:00:24 +0000 2024,109,Cagub 02 Dharma Pongrekun: Mas Pram dan Bang Doel adalah Skenario Terbaik dari Tuhan untuk Menyelamatkan Demokrasi Indonesia Setelah Adanya Putusan MK. Kemenangan mas Pram dan bang Doel jg SKENARIO TUHAN. PramDoel Sudah Menang 50 07% KPU Bawaslu Jangan Main-main https://t.co/WvY2tEvI4h,1864157783207333942,https://pbs.twimg.com/ext_tw_video_thumb/1864157745936781315/pu/img/3MHEfB5otQDqsJ1_.jpg,,in,,0,1,25,https://x.com/BebySoSweet/status/1864157783207333942,1708495620376571904,BebySoSweet,cagub dharma pongrekun mas pram bang doel skenario baik tuhan selamat demokrasi indonesia putus mk menang mas pram bang doel jg skenario tuhan pramdoel menang kpu bawaslu mainmain
1796895914290008410,Sat Jun 01 13:25:45 +0000 2024,266,#किस_किस_को_मिले_भगवान Dharamdas Ji Maharaj was from Bandhavgarh Madhya Pradesh. Dharamdas Ji used to do arbitrary worship which was against holy scriptures. Kabir God met him and told him facts about the holy scriptures https://t.co/MpCfXqsQ2d,1796895914290008410,https://pbs.twimg.com/ext_tw_video_thumb/1796895859545878528/pu/img/GxEWNc5fbQyoUAWu.jpg,,en,uttar pradesh India ,2,0,261,https://x.com/Preetmehta2025/status/1796895914290008410,802844052219723776,Preetmehta2025,dharamdas ji maharaj was from bandhavgarh madhya pradesh dharamdas ji used to do arbitrary worship which was against holy scriptures kabir god met him and told him facts about the holy scriptures
1871378771326251306,Tue Dec 24 02:14:02 +0000 2024,2,Beredar unggahan yang menyebut Dharma Pongrekun bagi-bagi uang senilai Rp25 juta sebagai bentuk rasa syukur karena telah mendaftarkan diri sebagai Calon Gubernur Jakarta. Bener gak ya infonya? Periksa Faktanya yuk! #PeriksaFakta #SalingJaga https://t.co/r4t4N2677h,1871378771326251306,https://pbs.twimg.com/ext_tw_video_thumb/1871378657807380480/pu/img/exNn-9kqMpWLMqOP.jpg,,in,Indonesia,0,0,1,https://x.com/TirtoID/status/1871378771326251306,4187275698,TirtoID,edar unggah sebut dharma pongrekun bagibagi uang nila rp juta bentuk syukur daftar calon gubernur jakarta bener gak ya info periksa fakta yuk periksafakta salingjaga
1774819411691745322,Mon Apr 01 15:23:50 +0000 2024,289,ଲୋକଙ୍କ ମଧ୍ୟରେ ଆଧ୍ୟାତ୍ମିକତା ଭାବ ବଢାଇବା ଲକ୍ଷ୍ୟରେ ଆଗଭର ତାଳଚେରର ଶୁଭମ ସାହୁ ଦେବଗଡର ପର୍ବତାରୋହୀ ଶଶିଭୂଷଣ ମାଝୀ ଯୁବକଙ୍କ ମଧ୍ୟରେ ସମନ୍ୱୟ ସ୍ଥାପନ କରି ସ୍ୱପ୍ନକୁ ପୂରଣ କରିବା ପାଇଁ ସ୍ୱପ୍ନ ଦେଖୁଥିବା କେନ୍ଦ୍ରାପଡାର ଲେଖକ ଓ ପରିବେଶବିତ ସାଗର ପ୍ରଧାନ ଗର୍ଭବତୀ ମହିଳା ଓ ଦିବ୍ୟାଙ୍ଗଙ୍କୁ ମାଗଣାରେ ସେବା ଦେବାକୁ ନିଜ ଜୀବନର https://t.co/t3bjUVjWmP,1774819971987865851,https://pbs.twimg.com/media/GKFtW0rbsAAFbZm.jpg,dpradhanbjp,or,Delhi/Sambalpur/Odisha/India,1,4,259,https://x.com/dpradhanbjp/status/1774819971987865851,1897514666,dpradhanbjp,
1843508157458592039,Tue Oct 08 04:26:10 +0000 2024,11,Sebut Covid-19 Agenda Asing Dharma Pongrekun Pernah Ditegur Ferdy Sambo Tak Pakai Masker saat Rapat https://t.co/6LcemQsneZ,1843508157458592039,,,in,,0,3,6,https://x.com/OposisiCerdas/status/1843508157458592039,887743587579944960,OposisiCerdas,covid agenda asing dharma pongrekun tegur ferdy sambo pakai masker rapat
1782823995274072509,Tue Apr 23 17:29:05 +0000 2024,215,ଆମର କଳା ସଂସ୍କୃତି ଓ ପରମ୍ପରା ଜନସାଧାରଣଙ୍କ ମଧ୍ୟରେ ଆଧ୍ୟାତ୍ମିକ ଚେତନା ଓ ଭକ୍ତିଭାବ ଜାଗ୍ରତ କରିବାର ଏକ ମହାନ ଅବସର ଦେଉଛି । ଆମ ସମାଜରେ ଶାନ୍ତି ଓ ଭାଇଚାରା ସର୍ବଦା ବଜାୟ ରହୁ ଏହା ଆଜିର ଦିନରେ କାମନା କରୁଛି । ଜୟ ଶ୍ରୀରାମ https://t.co/a649CFAFA1,1782824025959591985,https://pbs.twimg.com/media/GL3c_UkacAAPm7j.jpg,dpradhanbjp,or,Delhi/Sambalpur/Odisha/India,0,3,184,https://x.com/dpradhanbjp/status/1782824025959591985,1897514666,dpradhanbjp,
1856913198135361921,Thu Nov 14 04:13:00 +0000 2024,0,RAKYAT JAKARTA PASTI BISA BERDAULAT..! Kritik Pemberian BLT Dharma Pongrekun: Mendidik Jiwa Pengemis dan Pemalas https://t.co/xTzcTQ3nKK lewat @BERGELORA.COM https://t.co/dWJMtcwrhK,1856913198135361921,https://pbs.twimg.com/media/GcUUtp6WAAEmO6P.jpg,,in,,0,0,0,https://x.com/bergeloralah/status/1856913198135361921,1284518394880864256,bergeloralah,rakyat jakarta daulat kritik beri blt dharma pongrekun didik jiwa emis malas bergeloracom
1271271636977594368,Fri Jun 12 02:44:38 +0000 2020,593,What I learnt from my father is proved to be accurately correct by a Medicine Practitioner A Medical Practitioner once visited my home When the topic turned to many subjects I needed to tell him about the Holy Grass named Dharbham When I told him about the usage and the values,1271272166017785856,,GEEMS71,en,Bharath,0,1,155,https://x.com/GEEMS71/status/1271272166017785856,2512299212,GEEMS71,what i learnt from my father is proved to be accurately correct by a medicine practitioner a medical practitioner once visited my home when the topic turned to many subjects i needed to tell him about the holy grass named dharbham when i told him about the usage and the values
1803447424004006335,Wed Jun 19 15:19:06 +0000 2024,19,KPU Nyatakan Tak Lolos Syarat Ikut Pilkada Jakarta Dharma Pongrekun Ajukan Sengketa ke Bawaslu https://t.co/ELTjNmlhpe #TempoNasional,1803447424004006335,,,in,Indonesia,1,5,5,https://x.com/tempodotco/status/1803447424004006335,18129942,tempodotco,kpu nyata lolos syarat pilkada jakarta dharma pongrekun aju sengketa bawaslu temponasional
1830419209907736897,Mon Sep 02 01:35:21 +0000 2024,1,Bakal Pasangan Calon Gubernur dan Wakil Gubernur DKI Dharma Pongrekun dan Kun Wardana melakukan kajian terkait dengan desain ulang penataan kota Jakarta secara bertahap. Jadi mari dikaji ulang. Namanya redesain tata kota nanti pelan-pelan dan masih banyak hal lagi kata https://t.co/wvmv3FvJ8e,1830419209907736897,https://pbs.twimg.com/media/GWb0kE2bsAA4l8T.jpg,,in,"Pulo Gadung, Indonesia",2,2,0,https://x.com/tvOneNews/status/1830419209907736897,55507370,tvOneNews,pasang calon gubernur wakil gubernur dki dharma pongrekun kun wardana kaji kait desain ulang tata kota jakarta tahap mari kaji ulang nama redesain tata kota pelanpelan
1843203066339987685,Mon Oct 07 08:52:56 +0000 2024,4315,@timpenguinnas Dharma Pongrekun solusi macetnya yang paling masuk akal &amp; low cost serta implementasinya kemungkinan besar tidak akan menimbulkan gesekan sejalan dengan efektivitas intake Alprazolam untuk sementara dosisnya tidak perlu ditambah ya.,1843212905715818761,,timpenguinnas,in,komplek yang banyak kucingnya,94,45,317,https://x.com/AdeptusAstartia/status/1843212905715818761,1449725228846764035,AdeptusAstartia,timpenguinnas dharma pongrekun solusi macet masuk akal amp low cost implementasi timbul gesek jalan efektivitas intake alprazolam dosis tambah ya
1861652954778083344,Wed Nov 27 06:07:06 +0000 2024,0,Calon Gubernur Jakarta Dharma Pongrekun menggunakan hak suara di TPS 031 Lebak Bulus Jakarta Rabu (27/11/2024). Cagub Jakarta nomor urut 02 ini datang ke TPS pada pukul 10.24 WIB. Dia mengatakan bahwa momen ini menjadi kali pertama baginya terdaftar dalam daftar pemilih tetap https://t.co/OoWXZhQgPI,1861652954778083344,https://pbs.twimg.com/ext_tw_video_thumb/1861652625055457284/pu/img/FjWUFU8tIBi8CWG0.jpg,,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1861652954778083344,132078023,officialinews_,calon gubernur jakarta dharma pongrekun hak suara tps lebak bulus jakarta rabu cagub jakarta nomor urut tps wib momen kali bagi daftar daftar pilih
1816609378935451779,Thu Jul 25 23:00:01 +0000 2024,0,Kantongi Kekayaan Rp9 3 Miliar Benarkah Dharma Pongrekun Terancam Gagal Maju Pilkada DKI Jakarta? https://t.co/QmO9tEmFFs,1816609378935451779,,,in,Jakarta,0,0,0,https://x.com/Kilat_com/status/1816609378935451779,174631261,Kilat_com,kantong kaya rp miliar dharma pongrekun ancam gagal maju pilkada dki jakarta
1757258762291982705,Wed Feb 14 09:42:25 +0000 2024,1,@StopPlandemit Legend nih Dharma Pongrekun ,1757701821756531040,,StopPlandemit,in,Utara Bandung ,0,1,1,https://x.com/__anomali__/status/1757701821756531040,351134369,__anomali__,stopplandemit legend nih dharma pongrekun
1828426038524948563,Tue Aug 27 13:35:12 +0000 2024,485,Pramono Anung head to head sama Dharma Pongrekun aja masih kalah ,1828426038524948563,,,in,Indonesia,14,24,177,https://x.com/vctrkmng/status/1828426038524948563,120835525,vctrkmng,pramono anung head to head dharma pongrekun aja kalah
1838534757921230951,Tue Sep 24 11:03:39 +0000 2024,0,Disebut Jadi Pasangan Kuda Hitam di Pilgub Jakarta Dharma Pongrekun: Kita Ikuti Rencana Tuhan: Calon gubernur Jakarta Dharma Pongrekun angkat bicara soal dirinya yang disebut menjadi kuda hitam pada pemilihan kepala daerah atau Pilkada Jakarta 2024... https://t.co/d0PpuPRLaw https://t.co/koBM2awN4q,1838534757921230951,https://pbs.twimg.com/media/GYPJnoJaYAA7VnY.jpg,,in,"Pulo Gadung, Indonesia",0,2,0,https://x.com/tvOneNews/status/1838534757921230951,55507370,tvOneNews,pasang kuda hitam pilgub jakarta dharma pongrekun ikut rencana tuhan calon gubernur jakarta dharma pongrekun angkat bicara kuda hitam pilih kepala daerah pilkada jakarta
1804144214550417629,Fri Jun 21 13:27:54 +0000 2024,79,Menyalaaa Dukung trus Komjen Dharma Pongrekun Menuju DKI 1 Jakarta. HADIRRR ya gaessss https://t.co/dERsK947xd,1804144214550417629,https://pbs.twimg.com/ext_tw_video_thumb/1804144136678998016/pu/img/_Spr2vonxUo5CLuw.jpg,,in,,1,5,31,https://x.com/elizabethlisa76/status/1804144214550417629,1490323848889204740,elizabethlisa76,menyalaaa dukung trus komjen dharma pongrekun dki jakarta hadirrr ya gaessss
1850555615414018275,Sun Oct 27 15:10:15 +0000 2024,0,RK Koreksi Pongrekun Sebut Jabar Termiskin: Keliru Silakan Baca Lagi: Calon Gubernur Jakarta Ridwan Kamil mengoreksi ucapan rivalnya Dharma Pongrekun yang menyebut Jawa Barat menjadi provinsi termiskin saat debat Pilkada. https://t.co/yR2Mn2Geni https://t.co/Qcs0n31JOY,1850555615414018275,https://pbs.twimg.com/media/Ga5-hn1aMAAezye.jpg,,in,,0,0,0,https://x.com/ddhype_com/status/1850555615414018275,1059617032029667328,ddhype_com,rk koreksi pongrekun jabar miskin keliru sila baca calon gubernur jakarta ridwan kamil koreksi ucap rival dharma pongrekun sebut jawa barat provinsi miskin debat pilkada
1838215086701531495,Mon Sep 23 13:53:23 +0000 2024,1,Dharma Pongrekun: Doakan Agar Kami tidak Memiliki Hati yang Tamak https://t.co/25LZxnE6UM,1838215086701531495,,,in,Jakarta Capital Region,0,0,0,https://x.com/cnbcindonesia/status/1838215086701531495,847372542830444544,cnbcindonesia,dharma pongrekun doa milik hati tamak
